id,depFlight_id,depFlight_origin.name,depFlight_origin.displayCode,depFlight_destination.name,depFlight_destination.displayCode,depFlight_durationInMinutes,depFlight_departure,depFlight_arrival,depFlight_name,depFlight_flightNumber,retFlight_id,retFlight_origin.name,retFlight_origin.displayCode,retFlight_destination.name,retFlight_destination.displayCode,retFlight_durationInMinutes,retFlight_departure,retFlight_arrival,retFlight_name,retFlight_flightNumber,booking_agent,is_carrier,rating_status,rating,rating_breakdown.reliable_prices,rating_breakdown.clear_extra_fees,rating_breakdown.customer_service,rating_breakdown.ease_of_booking,rating_breakdown.other,price_amount
13554-2308111345--31781-0-13577-2308111625|13577-2308131105--32480-0-13554-2308131355,13554-2308111345--31781-0-13577-2308111625,London Heathrow,LHR,Lisbon,LIS,160,2023-08-11T13:45:00,2023-08-11T16:25:00,TAP Air Portugal,1359,13577-2308131105--32480-0-13554-2308131355,Lisbon,LIS,London Heathrow,LHR,170,2023-08-13T11:05:00,2023-08-13T13:55:00,British Airways,501,Expedia,False,available,2.5,2.127804,3.872976,5.0,2.308248,1.67512,495.98
13542-2308111035--31781-0-13577-2308111320|13577-2308130610--31915-0-16574-2308130855,13542-2308111035--31781-0-13577-2308111320,London Gatwick,LGW,Lisbon,LIS,165,2023-08-11T10:35:00,2023-08-11T13:20:00,TAP Air Portugal,1339,13577-2308130610--31915-0-16574-2308130855,Lisbon,LIS,London Stansted,STN,165,2023-08-13T06:10:00,2023-08-13T08:55:00,Ryanair,1081,Trip.com,False,available,3.97,3.926652,4.503032,4.991876,4.365064,3.108212,264.39
13554-2308111510--32480-0-13577-2308111755|13577-2308132125--32356-0-13771-2308140005,13554-2308111510--32480-0-13577-2308111755,London Heathrow,LHR,Lisbon,LIS,165,2023-08-11T15:10:00,2023-08-11T17:55:00,British Airways,502,13577-2308132125--32356-0-13771-2308140005,Lisbon,LIS,London Luton,LTN,160,2023-08-13T21:25:00,2023-08-14T00:05:00,easyJet,2464,Expedia,False,available,2.5,2.127804,3.872976,5.0,2.308248,1.67512,371.34
16574-2308111725--31915-0-13577-2308112015|13577-2308131100--32356-0-13771-2308131345,16574-2308111725--31915-0-13577-2308112015,London Stansted,STN,Lisbon,LIS,170,2023-08-11T17:25:00,2023-08-11T20:15:00,Ryanair,1886,13577-2308131100--32356-0-13771-2308131345,Lisbon,LIS,London Luton,LTN,165,2023-08-13T11:00:00,2023-08-13T13:45:00,easyJet,2460,Ryanair,True,,,,,,,,302.99
13554-2308110730--32480-0-13577-2308111015|13577-2308131100--32356-0-13771-2308131345,13554-2308110730--32480-0-13577-2308111015,London Heathrow,LHR,Lisbon,LIS,165,2023-08-11T07:30:00,2023-08-11T10:15:00,British Airways,500,13577-2308131100--32356-0-13771-2308131345,Lisbon,LIS,London Luton,LTN,165,2023-08-13T11:00:00,2023-08-13T13:45:00,easyJet,2460,Expedia,False,available,2.5,2.127804,3.872976,5.0,2.308248,1.67512,413.9
16574-2308111725--31915-0-13577-2308112015|13577-2308130610--31915-0-16574-2308130855,16574-2308111725--31915-0-13577-2308112015,London Stansted,STN,Lisbon,LIS,170,2023-08-11T17:25:00,2023-08-11T20:15:00,Ryanair,1886,13577-2308130610--31915-0-16574-2308130855,Lisbon,LIS,London Stansted,STN,165,2023-08-13T06:10:00,2023-08-13T08:55:00,Ryanair,1081,Trip.com,False,available,3.97,3.926652,4.503032,4.991876,4.365064,3.108212,227.4
13542-2308111710--32356-0-13577-2308112000|13577-2308130715--32356-0-13542-2308130955,13542-2308111710--32356-0-13577-2308112000,London Gatwick,LGW,Lisbon,LIS,170,2023-08-11T17:10:00,2023-08-11T20:00:00,easyJet,8517,13577-2308130715--32356-0-13542-2308130955,Lisbon,LIS,London Gatwick,LGW,160,2023-08-13T07:15:00,2023-08-13T09:55:00,easyJet,8512,easyJet,True,available,4.55,4.844676,4.7277,5.0,4.7161,3.903392,263.07
13554-2308111845--31781-0-13577-2308112125|13577-2308131255--31781-0-13554-2308131535,13554-2308111845--31781-0-13577-2308112125,London Heathrow,LHR,Lisbon,LIS,160,2023-08-11T18:45:00,2023-08-11T21:25:00,TAP Air Portugal,1357,13577-2308131255--31781-0-13554-2308131535,Lisbon,LIS,London Heathrow,LHR,160,2023-08-13T12:55:00,2023-08-13T15:35:00,TAP Air Portugal,1368,Booking.com,False,available,3.96,3.93838,4.42808,4.99216,4.327424,3.151152,432.99
13554-2308110800--31781-0-13577-2308111040|13577-2308130715--32356-0-13542-2308130955,13554-2308110800--31781-0-13577-2308111040,London Heathrow,LHR,Lisbon,LIS,160,2023-08-11T08:00:00,2023-08-11T10:40:00,TAP Air Portugal,1351,13577-2308130715--32356-0-13542-2308130955,Lisbon,LIS,London Gatwick,LGW,160,2023-08-13T07:15:00,2023-08-13T09:55:00,easyJet,8512,Mytrip,False,available,3.36,3.777232,4.052808,4.866052,3.873188,1.874524,417.99
13542-2308111005--32356-0-13577-2308111300|13577-2308131100--32356-0-13771-2308131345,13542-2308111005--32356-0-13577-2308111300,London Gatwick,LGW,Lisbon,LIS,175,2023-08-11T10:05:00,2023-08-11T13:00:00,easyJet,8513,13577-2308131100--32356-0-13771-2308131345,Lisbon,LIS,London Luton,LTN,165,2023-08-13T11:00:00,2023-08-13T13:45:00,easyJet,2460,easyJet,True,available,4.55,4.844676,4.7277,5.0,4.7161,3.903392,322.99
