id,depFlight_id,depFlight_origin.name,depFlight_origin.displayCode,depFlight_destination.name,depFlight_destination.displayCode,depFlight_durationInMinutes,depFlight_departure,depFlight_arrival,depFlight_name,depFlight_flightNumber,booking_agent,is_carrier,rating_status,rating,rating_breakdown.reliable_prices,rating_breakdown.clear_extra_fees,rating_breakdown.customer_service,rating_breakdown.ease_of_booking,rating_breakdown.other,price_amount
13542-2307282110--30596-0-11493-2307290045,13542-2307282110--30596-0-11493-2307290045,London Gatwick,LGW,Rome Fiumicino,FCO,155,2023-07-28T21:10:00,2023-07-29T00:45:00,Wizz Air Malta,2700,Trip.com,False,available,3.87,3.80264,4.428068,4.994016,4.267324,2.99226,115.9
13542-2307282050--32480-0-11493-2307290015,13542-2307282050--32480-0-11493-2307290015,London Gatwick,LGW,Rome Fiumicino,FCO,145,2023-07-28T20:50:00,2023-07-29T00:15:00,British Airways,8055,British Airways,True,available,3.93,4.4928,4.297944,4.994156,4.301636,2.618736,278.19
13542-2307282050--31685-0-11493-2307290015,13542-2307282050--31685-0-11493-2307290015,London Gatwick,LGW,Rome Fiumicino,FCO,145,2023-07-28T20:50:00,2023-07-29T00:15:00,Vueling Airlines,6227,Trip.com,False,available,3.87,3.80264,4.428068,4.994016,4.267324,2.99226,183.2
16574-2307280700--32174-0-11493-2307281020,16574-2307280700--32174-0-11493-2307281020,London Stansted,STN,Rome Fiumicino,FCO,140,2023-07-28T07:00:00,2023-07-28T10:20:00,Jet2,1543,Booking.com,False,available,3.79,3.771668,4.293892,4.987044,4.178308,2.91904,173.99
13542-2307280930--31685-0-11493-2307281310,13542-2307280930--31685-0-11493-2307281310,London Gatwick,LGW,Rome Fiumicino,FCO,160,2023-07-28T09:30:00,2023-07-28T13:10:00,Vueling Airlines,6229,Trip.com,False,available,3.87,3.80264,4.428068,4.994016,4.267324,2.99226,209.5
13554-2307280630--32480-0-11493-2307281005,13554-2307280630--32480-0-11493-2307281005,London Heathrow,LHR,Rome Fiumicino,FCO,155,2023-07-28T06:30:00,2023-07-28T10:05:00,British Airways,552,British Airways,True,available,3.93,4.4928,4.297944,4.994156,4.301636,2.618736,473.13
13554-2307280820--32480-0-11493-2307281155,13554-2307280820--32480-0-11493-2307281155,London Heathrow,LHR,Rome Fiumicino,FCO,155,2023-07-28T08:20:00,2023-07-28T11:55:00,British Airways,548,travelup,False,available,3.41,3.632496,4.204664,4.849904,3.691916,2.273304,355.98
13542-2307280930--32222-0-11493-2307281310,13542-2307280930--32222-0-11493-2307281310,London Gatwick,LGW,Rome Fiumicino,FCO,160,2023-07-28T09:30:00,2023-07-28T13:10:00,Iberia,5501,Iberia,True,available,2.66,2.972412,3.986204,5.0,2.712464,1.0,272.77
13554-2307281655--30727-0-11493-2307282035,13554-2307281655--30727-0-11493-2307282035,London Heathrow,LHR,Rome Fiumicino,FCO,160,2023-07-28T16:55:00,2023-07-28T20:35:00,ITA Airways,207,Mytrip,False,available,3.19,3.651912,3.91446,4.827276,3.71504,1.632436,227.99
13542-2307281505--32222-0-11493-2307281840,13542-2307281505--32222-0-11493-2307281840,London Gatwick,LGW,Rome Fiumicino,FCO,155,2023-07-28T15:05:00,2023-07-28T18:40:00,Iberia,5497,Trip.com,False,available,3.87,3.80264,4.428068,4.994016,4.267324,2.99226,395.1
