id,depFlight_id,depFlight_origin.name,depFlight_origin.displayCode,depFlight_destination.name,depFlight_destination.displayCode,depFlight_durationInMinutes,depFlight_departure,depFlight_arrival,depFlight_name,depFlight_flightNumber,booking_agent,is_carrier,rating_status,rating,rating_breakdown.reliable_prices,rating_breakdown.clear_extra_fees,rating_breakdown.customer_service,rating_breakdown.ease_of_booking,rating_breakdown.other,price_amount
13542-2309221100--30596-0-11493-2309221435,13542-2309221100--30596-0-11493-2309221435,London Gatwick,LGW,Rome Fiumicino,FCO,155,2023-09-22T11:00:00,2023-09-22T14:35:00,Wizz Air Malta,5781,Wizz Air,True,available,3.16,4.01206,4.190144,5.0,3.278524,1.166956,89.99
13542-2309222110--31669-0-11493-2309230045,13542-2309222110--31669-0-11493-2309230045,London Gatwick,LGW,Rome Fiumicino,FCO,155,2023-09-22T21:10:00,2023-09-23T00:45:00,Wizz Air,2700,Booking.com,False,available,3.92,3.912584,4.402692,4.990044,4.304444,3.086272,64.98
16574-2309220840--31915-0-10525-2309221205,16574-2309220840--31915-0-10525-2309221205,London Stansted,STN,Rome Ciampino,CIA,145,2023-09-22T08:40:00,2023-09-22T12:05:00,Ryanair,2510,BudgetAir,False,available,3.15,3.271864,4.203684,4.737116,3.39428,1.99294,113.0
13542-2309220930--31685-0-11493-2309221310,13542-2309220930--31685-0-11493-2309221310,London Gatwick,LGW,Rome Fiumicino,FCO,160,2023-09-22T09:30:00,2023-09-22T13:10:00,Vueling Airlines,6229,Trip.com,False,available,3.96,3.907176,4.494132,4.991332,4.354064,3.08778,100.9
13542-2309221505--32480-0-11493-2309221840,13542-2309221505--32480-0-11493-2309221840,London Gatwick,LGW,Rome Fiumicino,FCO,155,2023-09-22T15:05:00,2023-09-22T18:40:00,British Airways,8053,Trip.com,False,available,3.96,3.907176,4.494132,4.991332,4.354064,3.08778,127.87
13554-2309221150--32480-0-11493-2309221525,13554-2309221150--32480-0-11493-2309221525,London Heathrow,LHR,Rome Fiumicino,FCO,155,2023-09-22T11:50:00,2023-09-22T15:25:00,British Airways,560,British Airways,True,available,4.03,4.530824,4.430828,4.989828,4.338604,2.842004,324.68
13542-2309221505--31685-0-11493-2309221840,13542-2309221505--31685-0-11493-2309221840,London Gatwick,LGW,Rome Fiumicino,FCO,155,2023-09-22T15:05:00,2023-09-22T18:40:00,Vueling Airlines,6225,Trip.com,False,available,3.96,3.907176,4.494132,4.991332,4.354064,3.08778,68.9
13542-2309221540--32356-0-11493-2309221915,13542-2309221540--32356-0-11493-2309221915,London Gatwick,LGW,Rome Fiumicino,FCO,155,2023-09-22T15:40:00,2023-09-22T19:15:00,easyJet,8327,easyJet,True,available,4.54,4.843132,4.725236,5.0,4.70932,3.88048,73.99
13554-2309221035--32480-0-11493-2309221420,13554-2309221035--32480-0-11493-2309221420,London Heathrow,LHR,Rome Fiumicino,FCO,165,2023-09-22T10:35:00,2023-09-22T14:20:00,British Airways,546,Trip.com,False,available,3.96,3.907176,4.494132,4.991332,4.354064,3.08778,221.38
13542-2309222110--30596-0-11493-2309230045,13542-2309222110--30596-0-11493-2309230045,London Gatwick,LGW,Rome Fiumicino,FCO,155,2023-09-22T21:10:00,2023-09-23T00:45:00,Wizz Air Malta,2700,Wizz Air,True,available,3.16,4.01206,4.190144,5.0,3.278524,1.166956,62.99
13554-2309222000--30727-0-11493-2309222330,13554-2309222000--30727-0-11493-2309222330,London Heathrow,LHR,Rome Fiumicino,FCO,150,2023-09-22T20:00:00,2023-09-22T23:30:00,ITA Airways,209,Mytrip,False,available,3.33,3.768292,4.032012,4.868988,3.863732,1.7916,119.99
16574-2309291545--31915-0-10525-2309291910,16574-2309291545--31915-0-10525-2309291910,London Stansted,STN,Rome Ciampino,CIA,145,2023-09-29T15:45:00,2023-09-29T19:10:00,Ryanair,2672,BudgetAir,False,available,3.15,3.271864,4.203684,4.737116,3.39428,1.99294,174.0
13542-2309291505--32222-0-11493-2309291840,13542-2309291505--32222-0-11493-2309291840,London Gatwick,LGW,Rome Fiumicino,FCO,155,2023-09-29T15:05:00,2023-09-29T18:40:00,Iberia,5497,Booking.com,False,available,3.92,3.912584,4.402692,4.990044,4.304444,3.086272,274.99
13542-2309291505--32480-0-11493-2309291840,13542-2309291505--32480-0-11493-2309291840,London Gatwick,LGW,Rome Fiumicino,FCO,155,2023-09-29T15:05:00,2023-09-29T18:40:00,British Airways,8053,Trip.com,False,available,3.96,3.907176,4.494132,4.991332,4.354064,3.08778,277.37
13554-2309291150--32480-0-11493-2309291525,13554-2309291150--32480-0-11493-2309291525,London Heathrow,LHR,Rome Fiumicino,FCO,155,2023-09-29T11:50:00,2023-09-29T15:25:00,British Airways,560,travelup,False,available,3.53,3.668748,4.313396,4.864888,3.84624,2.436672,356.48
13542-2309290930--31685-0-11493-2309291310,13542-2309290930--31685-0-11493-2309291310,London Gatwick,LGW,Rome Fiumicino,FCO,160,2023-09-29T09:30:00,2023-09-29T13:10:00,Vueling Airlines,6229,Trip.com,False,available,3.96,3.907176,4.494132,4.991332,4.354064,3.08778,246.9
13554-2309291410--32480-0-11493-2309291750,13554-2309291410--32480-0-11493-2309291750,London Heathrow,LHR,Rome Fiumicino,FCO,160,2023-09-29T14:10:00,2023-09-29T17:50:00,British Airways,556,British Airways,True,available,4.03,4.530824,4.430828,4.989828,4.338604,2.842004,324.68
16574-2309290700--32174-0-11493-2309291020,16574-2309290700--32174-0-11493-2309291020,London Stansted,STN,Rome Fiumicino,FCO,140,2023-09-29T07:00:00,2023-09-29T10:20:00,Jet2,1543,Booking.com,False,available,3.92,3.912584,4.402692,4.990044,4.304444,3.086272,222.99
13542-2309291735--32356-0-11493-2309292110,13542-2309291735--32356-0-11493-2309292110,London Gatwick,LGW,Rome Fiumicino,FCO,155,2023-09-29T17:35:00,2023-09-29T21:10:00,easyJet,8329,easyJet,True,available,4.54,4.843132,4.725236,5.0,4.70932,3.88048,142.99
13542-2309290930--32480-0-11493-2309291310,13542-2309290930--32480-0-11493-2309291310,London Gatwick,LGW,Rome Fiumicino,FCO,160,2023-09-29T09:30:00,2023-09-29T13:10:00,British Airways,8057,Trip.com,False,available,3.96,3.907176,4.494132,4.991332,4.354064,3.08778,415.1
13542-2309290640--32356-0-11493-2309291015,13542-2309290640--32356-0-11493-2309291015,London Gatwick,LGW,Rome Fiumicino,FCO,155,2023-09-29T06:40:00,2023-09-29T10:15:00,easyJet,8323,easyJet,True,available,4.54,4.843132,4.725236,5.0,4.70932,3.88048,249.99
16574-2309290615--31915-0-10525-2309290940,16574-2309290615--31915-0-10525-2309290940,London Stansted,STN,Rome Ciampino,CIA,145,2023-09-29T06:15:00,2023-09-29T09:40:00,Ryanair,2455,BudgetAir,False,available,3.15,3.271864,4.203684,4.737116,3.39428,1.99294,174.0
13542-2309291540--32356-0-11493-2309291915,13542-2309291540--32356-0-11493-2309291915,London Gatwick,LGW,Rome Fiumicino,FCO,155,2023-09-29T15:40:00,2023-09-29T19:15:00,easyJet,8327,easyJet,True,available,4.54,4.843132,4.725236,5.0,4.70932,3.88048,164.99
13542-2309292050--31685-0-11493-2309300015,13542-2309292050--31685-0-11493-2309300015,London Gatwick,LGW,Rome Fiumicino,FCO,145,2023-09-29T20:50:00,2023-09-30T00:15:00,Vueling Airlines,6227,Vueling Airlines,True,available,4.04,4.449408,4.539916,5.0,4.41924,2.737296,92.99
13554-2309292000--30727-0-11493-2309292330,13554-2309292000--30727-0-11493-2309292330,London Heathrow,LHR,Rome Fiumicino,FCO,150,2023-09-29T20:00:00,2023-09-29T23:30:00,ITA Airways,209,GotoGate,False,available,2.88,3.34668,3.759228,4.742592,3.591776,1.08986,618.99
13542-2309292050--32222-0-11493-2309300015,13542-2309292050--32222-0-11493-2309300015,London Gatwick,LGW,Rome Fiumicino,FCO,145,2023-09-29T20:50:00,2023-09-30T00:15:00,Iberia,5499,Iberia,True,available,2.83,3.186216,3.96064,5.0,3.0028,1.18902,161.77
13554-2309291035--32480-0-11493-2309291420,13554-2309291035--32480-0-11493-2309291420,London Heathrow,LHR,Rome Fiumicino,FCO,165,2023-09-29T10:35:00,2023-09-29T14:20:00,British Airways,546,Trip.com,False,available,3.96,3.907176,4.494132,4.991332,4.354064,3.08778,372.28
