id,depFlight_id,depFlight_origin.name,depFlight_origin.displayCode,depFlight_destination.name,depFlight_destination.displayCode,depFlight_durationInMinutes,depFlight_departure,depFlight_arrival,depFlight_name,depFlight_flightNumber,retFlight_id,retFlight_origin.name,retFlight_origin.displayCode,retFlight_destination.name,retFlight_destination.displayCode,retFlight_durationInMinutes,retFlight_departure,retFlight_arrival,retFlight_name,retFlight_flightNumber,booking_agent,is_carrier,rating_status,rating,rating_breakdown.reliable_prices,rating_breakdown.clear_extra_fees,rating_breakdown.customer_service,rating_breakdown.ease_of_booking,rating_breakdown.other,price_amount
13542-2307140845--32356-0-9828-2307141145|9828-2307160625--31915-0-16574-2307160715,13542-2307140845--32356-0-9828-2307141145,London Gatwick,LGW,Berlin Brandenburg,BER,120,2023-07-14T08:45:00,2023-07-14T11:45:00,easyJet,8623,9828-2307160625--31915-0-16574-2307160715,Berlin Brandenburg,BER,London Stansted,STN,110,2023-07-16T06:25:00,2023-07-16T07:15:00,Ryanair,144,easyJet,True,available,4.49,4.822104,4.68946,5.0,4.670344,3.769164,266.31
13542-2307141930--32356-0-9828-2307142230|9828-2307161725--32356-0-13771-2307161820,13542-2307141930--32356-0-9828-2307142230,London Gatwick,LGW,Berlin Brandenburg,BER,120,2023-07-14T19:30:00,2023-07-14T22:30:00,easyJet,8627,9828-2307161725--32356-0-13771-2307161820,Berlin Brandenburg,BER,London Luton,LTN,115,2023-07-16T17:25:00,2023-07-16T18:20:00,easyJet,2604,easyJet,True,available,4.49,4.822104,4.68946,5.0,4.670344,3.769164,270.22
13554-2307140650--32480-0-9828-2307140940|9828-2307160625--31915-0-16574-2307160715,13554-2307140650--32480-0-9828-2307140940,London Heathrow,LHR,Berlin Brandenburg,BER,110,2023-07-14T06:50:00,2023-07-14T09:40:00,British Airways,990,9828-2307160625--31915-0-16574-2307160715,Berlin Brandenburg,BER,London Stansted,STN,110,2023-07-16T06:25:00,2023-07-16T07:15:00,Ryanair,144,Kiwi.com,False,available,3.16,3.373228,4.040836,4.935496,3.461372,1.828884,354.0
13465-2307140825--32480-0-9828-2307141110|9828-2307161505--31915-0-16574-2307161555,13465-2307140825--32480-0-9828-2307141110,London City,LCY,Berlin Brandenburg,BER,105,2023-07-14T08:25:00,2023-07-14T11:10:00,British Airways,8491,9828-2307161505--31915-0-16574-2307161555,Berlin Brandenburg,BER,London Stansted,STN,110,2023-07-16T15:05:00,2023-07-16T15:55:00,Ryanair,146,BudgetAir,False,available,3.12,3.290232,4.188584,4.737012,3.306508,1.940636,340.0
13554-2307141640--32480-0-9828-2307141935|9828-2307161505--31915-0-16574-2307161555,13554-2307141640--32480-0-9828-2307141935,London Heathrow,LHR,Berlin Brandenburg,BER,115,2023-07-14T16:40:00,2023-07-14T19:35:00,British Airways,986,9828-2307161505--31915-0-16574-2307161555,Berlin Brandenburg,BER,London Stansted,STN,110,2023-07-16T15:05:00,2023-07-16T15:55:00,Ryanair,146,GotoGate,False,available,2.81,3.252464,3.701156,4.748664,3.54438,1.008108,424.99
16574-2307141035--31915-0-9828-2307141315|9828-2307161230--32356-0-13542-2307161335,16574-2307141035--31915-0-9828-2307141315,London Stansted,STN,Berlin Brandenburg,BER,100,2023-07-14T10:35:00,2023-07-14T13:15:00,Ryanair,147,9828-2307161230--32356-0-13542-2307161335,Berlin Brandenburg,BER,London Gatwick,LGW,125,2023-07-16T12:30:00,2023-07-16T13:35:00,easyJet,8622,Ryanair,True,,,,,,,,291.31
13465-2307141830--32480-0-9828-2307142115|9828-2307161355--32480-0-13554-2307161455,13465-2307141830--32480-0-9828-2307142115,London City,LCY,Berlin Brandenburg,BER,105,2023-07-14T18:30:00,2023-07-14T21:15:00,British Airways,8495,9828-2307161355--32480-0-13554-2307161455,Berlin Brandenburg,BER,London Heathrow,LHR,120,2023-07-16T13:55:00,2023-07-16T14:55:00,British Airways,993,British Airways,True,available,4.0,4.502296,4.369832,4.994948,4.32844,2.792776,459.42
13542-2307140640--32356-0-9828-2307140940|9828-2307161805--32356-0-13542-2307161910,13542-2307140640--32356-0-9828-2307140940,London Gatwick,LGW,Berlin Brandenburg,BER,120,2023-07-14T06:40:00,2023-07-14T09:40:00,easyJet,8629,9828-2307161805--32356-0-13542-2307161910,Berlin Brandenburg,BER,London Gatwick,LGW,125,2023-07-16T18:05:00,2023-07-16T19:10:00,easyJet,8626,easyJet,True,available,4.49,4.822104,4.68946,5.0,4.670344,3.769164,343.22
13542-2307141930--32356-0-9828-2307142230|9828-2307161805--32356-0-13542-2307161910,13542-2307141930--32356-0-9828-2307142230,London Gatwick,LGW,Berlin Brandenburg,BER,120,2023-07-14T19:30:00,2023-07-14T22:30:00,easyJet,8627,9828-2307161805--32356-0-13542-2307161910,Berlin Brandenburg,BER,London Gatwick,LGW,125,2023-07-16T18:05:00,2023-07-16T19:10:00,easyJet,8626,easyJet,True,available,4.49,4.822104,4.68946,5.0,4.670344,3.769164,297.22
16574-2307141035--31915-0-9828-2307141315|9828-2307161650--32480-0-13465-2307161740,16574-2307141035--31915-0-9828-2307141315,London Stansted,STN,Berlin Brandenburg,BER,100,2023-07-14T10:35:00,2023-07-14T13:15:00,Ryanair,147,9828-2307161650--32480-0-13465-2307161740,Berlin Brandenburg,BER,London City,LCY,110,2023-07-16T16:50:00,2023-07-16T17:40:00,British Airways,8494,BudgetAir,False,available,3.12,3.290232,4.188584,4.737012,3.306508,1.940636,301.0
16574-2307141515--31915-0-9828-2307141755|9828-2307161805--32356-0-13542-2307161910,16574-2307141515--31915-0-9828-2307141755,London Stansted,STN,Berlin Brandenburg,BER,100,2023-07-14T15:15:00,2023-07-14T17:55:00,Ryanair,176,9828-2307161805--32356-0-13542-2307161910,Berlin Brandenburg,BER,London Gatwick,LGW,125,2023-07-16T18:05:00,2023-07-16T19:10:00,easyJet,8626,Trip.com,False,available,3.91,3.85652,4.466256,4.992984,4.311396,3.03092,309.39
16574-2307141035--31915-0-9828-2307141315|9828-2307161505--31915-0-16574-2307161555,16574-2307141035--31915-0-9828-2307141315,London Stansted,STN,Berlin Brandenburg,BER,100,2023-07-14T10:35:00,2023-07-14T13:15:00,Ryanair,147,9828-2307161505--31915-0-16574-2307161555,Berlin Brandenburg,BER,London Stansted,STN,110,2023-07-16T15:05:00,2023-07-16T15:55:00,Ryanair,146,eDreams,False,available,2.52,2.768108,3.758244,4.929244,2.447704,1.163112,268.54
16574-2307141035--31915-0-9828-2307141315|9828-2307160625--31915-0-16574-2307160715,16574-2307141035--31915-0-9828-2307141315,London Stansted,STN,Berlin Brandenburg,BER,100,2023-07-14T10:35:00,2023-07-14T13:15:00,Ryanair,147,9828-2307160625--31915-0-16574-2307160715,Berlin Brandenburg,BER,London Stansted,STN,110,2023-07-16T06:25:00,2023-07-16T07:15:00,Ryanair,144,Trip.com,False,available,3.91,3.85652,4.466256,4.992984,4.311396,3.03092,167.5
