id,depFlight_id,depFlight_origin.name,depFlight_origin.displayCode,depFlight_destination.name,depFlight_destination.displayCode,depFlight_durationInMinutes,depFlight_departure,depFlight_arrival,depFlight_name,depFlight_flightNumber,booking_agent,is_carrier,rating_status,rating,rating_breakdown.reliable_prices,rating_breakdown.clear_extra_fees,rating_breakdown.customer_service,rating_breakdown.ease_of_booking,rating_breakdown.other,price_amount
13542-2308110535--32356-0-9592-2308111110,13542-2308110535--32356-0-9592-2308111110,London Gatwick,LGW,Athens International,ATH,215,2023-08-11T05:35:00,2023-08-11T11:10:00,easyJet,8181,easyJet,True,available,4.55,4.795276,4.750828,5.0,4.699664,3.966372,157.99
13771-2308110700--31669-0-9592-2308111235,13771-2308110700--31669-0-9592-2308111235,London Luton,LTN,Athens International,ATH,215,2023-08-11T07:00:00,2023-08-11T12:35:00,Wizz Air,4467,Mytrip,False,available,3.47,3.830752,4.148752,4.866144,3.994092,2.033104,275.99
13554-2308180705--32480-0-9592-2308181255,13554-2308180705--32480-0-9592-2308181255,London Heathrow,LHR,Athens International,ATH,230,2023-08-18T07:05:00,2023-08-18T12:55:00,British Airways,638,Trip.com,False,available,4.06,4.007236,4.562416,4.993264,4.445476,3.21442,262.5
13771-2308181520--31915-0-9592-2308182100,13771-2308181520--31915-0-9592-2308182100,London Luton,LTN,Athens International,ATH,220,2023-08-18T15:20:00,2023-08-18T21:00:00,Ryanair,7805,Trip.com,False,available,4.06,4.007236,4.562416,4.993264,4.445476,3.21442,135.6
13542-2308181440--32356-0-9592-2308182025,13542-2308181440--32356-0-9592-2308182025,London Gatwick,LGW,Athens International,ATH,225,2023-08-18T14:40:00,2023-08-18T20:25:00,easyJet,6549,easyJet,True,available,4.55,4.795276,4.750828,5.0,4.699664,3.966372,117.99
13542-2308181325--32356-0-9592-2308181910,13542-2308181325--32356-0-9592-2308181910,London Gatwick,LGW,Athens International,ATH,225,2023-08-18T13:25:00,2023-08-18T19:10:00,easyJet,6405,easyJet,True,available,4.55,4.795276,4.750828,5.0,4.699664,3.966372,181.99
13542-2308182205--31669-0-9592-2308190355,13542-2308182205--31669-0-9592-2308190355,London Gatwick,LGW,Athens International,ATH,230,2023-08-18T22:05:00,2023-08-19T03:55:00,Wizz Air,5747,Mytrip,False,available,3.47,3.830752,4.148752,4.866144,3.994092,2.033104,156.99
13771-2308180700--31669-0-9592-2308181235,13771-2308180700--31669-0-9592-2308181235,London Luton,LTN,Athens International,ATH,215,2023-08-18T07:00:00,2023-08-18T12:35:00,Wizz Air,4467,Mytrip,False,available,3.47,3.830752,4.148752,4.866144,3.994092,2.033104,187.99
13554-2308180635--32480-0-9592-2308181230,13554-2308180635--32480-0-9592-2308181230,London Heathrow,LHR,Athens International,ATH,235,2023-08-18T06:35:00,2023-08-18T12:30:00,British Airways,638,Worldairfares,False,available,3.21,2.671636,4.180012,5.0,3.879688,2.097984,263.18
13542-2308180535--32356-0-9592-2308181110,13542-2308180535--32356-0-9592-2308181110,London Gatwick,LGW,Athens International,ATH,215,2023-08-18T05:35:00,2023-08-18T11:10:00,easyJet,8181,easyJet,True,available,4.55,4.795276,4.750828,5.0,4.699664,3.966372,164.99
13554-2308180840--32480-0-9592-2308181435,13554-2308180840--32480-0-9592-2308181435,London Heathrow,LHR,Athens International,ATH,235,2023-08-18T08:40:00,2023-08-18T14:35:00,British Airways,640,Trip.com,False,available,4.06,4.007236,4.562416,4.993264,4.445476,3.21442,274.1
13542-2308182205--30972-0-9592-2308190355,13542-2308182205--30972-0-9592-2308190355,London Gatwick,LGW,Athens International,ATH,230,2023-08-18T22:05:00,2023-08-19T03:55:00,Wizz Air UK,5747,Trip.com,False,available,4.06,4.007236,4.562416,4.993264,4.445476,3.21442,156.1
13542-2308181400--31869-0-9592-2308181930,13542-2308181400--31869-0-9592-2308181930,London Gatwick,LGW,Athens International,ATH,210,2023-08-18T14:00:00,2023-08-18T19:30:00,SKY express,701,SKY express,True,available,4.67,4.83902,4.89268,5.0,4.758528,4.195088,93.84
13554-2308182035--32480-0-9592-2308190210,13554-2308182035--32480-0-9592-2308190210,London Heathrow,LHR,Athens International,ATH,215,2023-08-18T20:35:00,2023-08-19T02:10:00,British Airways,634,Trip.com,False,available,4.06,4.007236,4.562416,4.993264,4.445476,3.21442,227.5
13554-2308181325--32480-0-9592-2308181910,13554-2308181325--32480-0-9592-2308181910,London Heathrow,LHR,Athens International,ATH,225,2023-08-18T13:25:00,2023-08-18T19:10:00,British Airways,632,Trip.com,False,available,4.06,4.007236,4.562416,4.993264,4.445476,3.21442,233.3
13554-2308181215--32756-0-9592-2308181750,13554-2308181215--32756-0-9592-2308181750,London Heathrow,LHR,Athens International,ATH,215,2023-08-18T12:15:00,2023-08-18T17:50:00,Aegean Airlines,601,Trip.com,False,available,4.06,4.007236,4.562416,4.993264,4.445476,3.21442,183.9
13771-2308180700--30972-0-9592-2308181235,13771-2308180700--30972-0-9592-2308181235,London Luton,LTN,Athens International,ATH,215,2023-08-18T07:00:00,2023-08-18T12:35:00,Wizz Air UK,4467,Trip.com,False,available,4.06,4.007236,4.562416,4.993264,4.445476,3.21442,188.0
13554-2308181115--32480-0-9592-2308181700,13554-2308181115--32480-0-9592-2308181700,London Heathrow,LHR,Athens International,ATH,225,2023-08-18T11:15:00,2023-08-18T17:00:00,British Airways,636,Trip.com,False,available,4.06,4.007236,4.562416,4.993264,4.445476,3.21442,338.7
13554-2308182215--32756-0-9592-2308190350,13554-2308182215--32756-0-9592-2308190350,London Heathrow,LHR,Athens International,ATH,215,2023-08-18T22:15:00,2023-08-19T03:50:00,Aegean Airlines,609,Trip.com,False,available,4.06,4.007236,4.562416,4.993264,4.445476,3.21442,128.6
16574-2308180630--31915-0-9592-2308181205,16574-2308180630--31915-0-9592-2308181205,London Stansted,STN,Athens International,ATH,215,2023-08-18T06:30:00,2023-08-18T12:05:00,Ryanair,15,Trip.com,False,available,4.06,4.007236,4.562416,4.993264,4.445476,3.21442,113.1
13554-2308181635--32756-0-9592-2308182210,13554-2308181635--32756-0-9592-2308182210,London Heathrow,LHR,Athens International,ATH,215,2023-08-18T16:35:00,2023-08-18T22:10:00,Aegean Airlines,603,Trip.com,False,available,4.06,4.007236,4.562416,4.993264,4.445476,3.21442,128.6
