id,depFlight_id,depFlight_origin.name,depFlight_origin.displayCode,depFlight_destination.name,depFlight_destination.displayCode,depFlight_durationInMinutes,depFlight_departure,depFlight_arrival,depFlight_name,depFlight_flightNumber,booking_agent,is_carrier,rating_status,rating,rating_breakdown.reliable_prices,rating_breakdown.clear_extra_fees,rating_breakdown.customer_service,rating_breakdown.ease_of_booking,rating_breakdown.other,price_amount
13771-2306161235--32356-0-10413-2306161455,13771-2306161235--32356-0-10413-2306161455,London Luton,LTN,Paris Charles de Gaulle,CDG,80,2023-06-16T12:35:00,2023-06-16T14:55:00,easyJet,2435,easyJet,True,available,4.55,4.844676,4.7277,5.0,4.7161,3.903392,61.99
13542-2306161940--32480-0-15083-2306162200,13542-2306161940--32480-0-15083-2306162200,London Gatwick,LGW,Paris Orly,ORY,80,2023-06-16T19:40:00,2023-06-16T22:00:00,British Airways,8117,Trip.com,False,available,3.97,3.926652,4.503032,4.991876,4.365064,3.108212,165.9
13554-2306162100--32480-0-10413-2306162315,13554-2306162100--32480-0-10413-2306162315,London Heathrow,LHR,Paris Charles de Gaulle,CDG,75,2023-06-16T21:00:00,2023-06-16T23:15:00,British Airways,326,Trip.com,False,available,3.97,3.926652,4.503032,4.991876,4.365064,3.108212,118.3
13771-2306160605--32356-0-10413-2306160825,13771-2306160605--32356-0-10413-2306160825,London Luton,LTN,Paris Charles de Gaulle,CDG,80,2023-06-16T06:05:00,2023-06-16T08:25:00,easyJet,2433,easyJet,True,available,4.55,4.844676,4.7277,5.0,4.7161,3.903392,73.99
13554-2306161735--32677-0-10413-2306161955,13554-2306161735--32677-0-10413-2306161955,London Heathrow,LHR,Paris Charles de Gaulle,CDG,80,2023-06-16T17:35:00,2023-06-16T19:55:00,Air France,1281,Trip.com,False,available,3.97,3.926652,4.503032,4.991876,4.365064,3.108212,237.2
13771-2306161900--32356-0-10413-2306162120,13771-2306161900--32356-0-10413-2306162120,London Luton,LTN,Paris Charles de Gaulle,CDG,80,2023-06-16T19:00:00,2023-06-16T21:20:00,easyJet,2439,easyJet,True,available,4.55,4.844676,4.7277,5.0,4.7161,3.903392,49.99
13554-2306231130--32677-0-10413-2306231350,13554-2306231130--32677-0-10413-2306231350,London Heathrow,LHR,Paris Charles de Gaulle,CDG,80,2023-06-23T11:30:00,2023-06-23T13:50:00,Air France,1581,Worldairfares,False,available,3.35,2.89732,4.196448,5.0,3.96636,2.327396,160.28
13771-2306230605--32356-0-10413-2306230825,13771-2306230605--32356-0-10413-2306230825,London Luton,LTN,Paris Charles de Gaulle,CDG,80,2023-06-23T06:05:00,2023-06-23T08:25:00,easyJet,2433,easyJet,True,available,4.55,4.844676,4.7277,5.0,4.7161,3.903392,109.99
13554-2306231710--32480-0-10413-2306231935,13554-2306231710--32480-0-10413-2306231935,London Heathrow,LHR,Paris Charles de Gaulle,CDG,85,2023-06-23T17:10:00,2023-06-23T19:35:00,British Airways,322,Trip.com,False,available,3.97,3.926652,4.503032,4.991876,4.365064,3.108212,162.8
13771-2306231520--32356-0-10413-2306231740,13771-2306231520--32356-0-10413-2306231740,London Luton,LTN,Paris Charles de Gaulle,CDG,80,2023-06-23T15:20:00,2023-06-23T17:40:00,easyJet,2437,easyJet,True,available,4.55,4.844676,4.7277,5.0,4.7161,3.903392,57.99
13542-2306231340--32356-0-10413-2306231600,13542-2306231340--32356-0-10413-2306231600,London Gatwick,LGW,Paris Charles de Gaulle,CDG,80,2023-06-23T13:40:00,2023-06-23T16:00:00,easyJet,8409,easyJet,True,available,4.55,4.844676,4.7277,5.0,4.7161,3.903392,69.99
13542-2306231700--32356-0-10413-2306231920,13542-2306231700--32356-0-10413-2306231920,London Gatwick,LGW,Paris Charles de Gaulle,CDG,80,2023-06-23T17:00:00,2023-06-23T19:20:00,easyJet,8455,easyJet,True,available,4.55,4.844676,4.7277,5.0,4.7161,3.903392,63.99
13542-2306231900--32356-0-10413-2306232120,13542-2306231900--32356-0-10413-2306232120,London Gatwick,LGW,Paris Charles de Gaulle,CDG,80,2023-06-23T19:00:00,2023-06-23T21:20:00,easyJet,8411,easyJet,True,available,4.55,4.844676,4.7277,5.0,4.7161,3.903392,61.99
13542-2306231940--32480-0-15083-2306232200,13542-2306231940--32480-0-15083-2306232200,London Gatwick,LGW,Paris Orly,ORY,80,2023-06-23T19:40:00,2023-06-23T22:00:00,British Airways,8117,Trip.com,False,available,3.97,3.926652,4.503032,4.991876,4.365064,3.108212,166.2
13554-2306231320--32480-0-10413-2306231535,13554-2306231320--32480-0-10413-2306231535,London Heathrow,LHR,Paris Charles de Gaulle,CDG,75,2023-06-23T13:20:00,2023-06-23T15:35:00,British Airways,314,Trip.com,False,available,3.97,3.926652,4.503032,4.991876,4.365064,3.108212,212.8
13542-2306230800--32356-0-10413-2306231020,13542-2306230800--32356-0-10413-2306231020,London Gatwick,LGW,Paris Charles de Gaulle,CDG,80,2023-06-23T08:00:00,2023-06-23T10:20:00,easyJet,8403,easyJet,True,available,4.55,4.844676,4.7277,5.0,4.7161,3.903392,103.99
13554-2306231530--32677-0-10413-2306231750,13554-2306231530--32677-0-10413-2306231750,London Heathrow,LHR,Paris Charles de Gaulle,CDG,80,2023-06-23T15:30:00,2023-06-23T17:50:00,Air France,1781,Worldairfares,False,available,3.35,2.89732,4.196448,5.0,3.96636,2.327396,128.28
13554-2306230705--32480-0-10413-2306230920,13554-2306230705--32480-0-10413-2306230920,London Heathrow,LHR,Paris Charles de Gaulle,CDG,75,2023-06-23T07:05:00,2023-06-23T09:20:00,British Airways,304,travelup,False,available,3.58,3.70664,4.350472,4.92104,3.854892,2.47192,168.27
13554-2306231945--32677-0-10413-2306232200,13554-2306231945--32677-0-10413-2306232200,London Heathrow,LHR,Paris Charles de Gaulle,CDG,75,2023-06-23T19:45:00,2023-06-23T22:00:00,Air France,1181,Worldairfares,False,available,3.35,2.89732,4.196448,5.0,3.96636,2.327396,124.28
