id,depFlight_id,depFlight_origin.name,depFlight_origin.displayCode,depFlight_destination.name,depFlight_destination.displayCode,depFlight_durationInMinutes,depFlight_departure,depFlight_arrival,depFlight_name,depFlight_flightNumber,retFlight_id,retFlight_origin.name,retFlight_origin.displayCode,retFlight_destination.name,retFlight_destination.displayCode,retFlight_durationInMinutes,retFlight_departure,retFlight_arrival,retFlight_name,retFlight_flightNumber,booking_agent,is_carrier,rating_status,rating,rating_breakdown.reliable_prices,rating_breakdown.clear_extra_fees,rating_breakdown.customer_service,rating_breakdown.ease_of_booking,rating_breakdown.other,price_amount
13554-2307070840--32480-0-9592-2307071435|9592-2307090815--32480-0-13554-2307091010,13554-2307070840--32480-0-9592-2307071435,London Heathrow,LHR,Athens International,ATH,235,2023-07-07T08:40:00,2023-07-07T14:35:00,British Airways,640,9592-2307090815--32480-0-13554-2307091010,Athens International,ATH,London Heathrow,LHR,235,2023-07-09T08:15:00,2023-07-09T10:10:00,British Airways,631,eDreams,False,available,2.65,2.792432,3.821668,4.932388,2.842168,1.192496,821.19
13542-2307070535--32356-0-9592-2307071110|9592-2307091215--32174-0-16574-2307091400,13542-2307070535--32356-0-9592-2307071110,London Gatwick,LGW,Athens International,ATH,215,2023-07-07T05:35:00,2023-07-07T11:10:00,easyJet,8181,9592-2307091215--32174-0-16574-2307091400,Athens International,ATH,London Stansted,STN,225,2023-07-09T12:15:00,2023-07-09T14:00:00,Jet2,1408,Trip.com,False,available,4.06,4.007236,4.562416,4.993264,4.445476,3.21442,430.9
13542-2307071440--32356-0-9592-2307072025|9592-2307091215--32174-0-16574-2307091400,13542-2307071440--32356-0-9592-2307072025,London Gatwick,LGW,Athens International,ATH,225,2023-07-07T14:40:00,2023-07-07T20:25:00,easyJet,6549,9592-2307091215--32174-0-16574-2307091400,Athens International,ATH,London Stansted,STN,225,2023-07-09T12:15:00,2023-07-09T14:00:00,Jet2,1408,Trip.com,False,available,4.06,4.007236,4.562416,4.993264,4.445476,3.21442,408.9
13554-2307071215--32756-0-9592-2307071750|9592-2307091915--32756-0-13554-2307092110,13554-2307071215--32756-0-9592-2307071750,London Heathrow,LHR,Athens International,ATH,215,2023-07-07T12:15:00,2023-07-07T17:50:00,Aegean Airlines,601,9592-2307091915--32756-0-13554-2307092110,Athens International,ATH,London Heathrow,LHR,235,2023-07-09T19:15:00,2023-07-09T21:10:00,Aegean Airlines,608,Trip.com,False,available,4.06,4.007236,4.562416,4.993264,4.445476,3.21442,523.9
13771-2307070700--31669-0-9592-2307071235|9592-2307091110--31869-0-13542-2307091305,13771-2307070700--31669-0-9592-2307071235,London Luton,LTN,Athens International,ATH,215,2023-07-07T07:00:00,2023-07-07T12:35:00,Wizz Air,4467,9592-2307091110--31869-0-13542-2307091305,Athens International,ATH,London Gatwick,LGW,235,2023-07-09T11:10:00,2023-07-09T13:05:00,SKY express,700,Booking.com,False,available,4.08,4.064504,4.505088,4.99368,4.427352,3.34736,394.99
13554-2307071635--32756-0-9592-2307072210|9592-2307090915--32756-0-13554-2307091115,13554-2307071635--32756-0-9592-2307072210,London Heathrow,LHR,Athens International,ATH,215,2023-07-07T16:35:00,2023-07-07T22:10:00,Aegean Airlines,603,9592-2307090915--32756-0-13554-2307091115,Athens International,ATH,London Heathrow,LHR,240,2023-07-09T09:15:00,2023-07-09T11:15:00,Aegean Airlines,600,Trip.com,False,available,4.06,4.007236,4.562416,4.993264,4.445476,3.21442,496.9
13771-2307070700--30972-0-9592-2307071235|9592-2307091215--32174-0-16574-2307091400,13771-2307070700--30972-0-9592-2307071235,London Luton,LTN,Athens International,ATH,215,2023-07-07T07:00:00,2023-07-07T12:35:00,Wizz Air UK,4467,9592-2307091215--32174-0-16574-2307091400,Athens International,ATH,London Stansted,STN,225,2023-07-09T12:15:00,2023-07-09T14:00:00,Jet2,1408,lastminute.com,False,available,3.38,3.610956,4.249176,4.974076,3.449644,2.239376,387.98
13554-2307072035--32480-0-9592-2307080210|9592-2307091330--32356-0-13542-2307091520,13554-2307072035--32480-0-9592-2307080210,London Heathrow,LHR,Athens International,ATH,215,2023-07-07T20:35:00,2023-07-08T02:10:00,British Airways,634,9592-2307091330--32356-0-13542-2307091520,Athens International,ATH,London Gatwick,LGW,230,2023-07-09T13:30:00,2023-07-09T15:20:00,easyJet,8184,Expedia,False,available,2.57,2.186284,3.96384,5.0,2.412572,1.69798,473.65
13542-2307071440--32356-0-9592-2307072025|9592-2307091450--31669-0-13771-2307091650,13542-2307071440--32356-0-9592-2307072025,London Gatwick,LGW,Athens International,ATH,225,2023-07-07T14:40:00,2023-07-07T20:25:00,easyJet,6549,9592-2307091450--31669-0-13771-2307091650,Athens International,ATH,London Luton,LTN,240,2023-07-09T14:50:00,2023-07-09T16:50:00,Wizz Air,4468,Booking.com,False,available,4.08,4.064504,4.505088,4.99368,4.427352,3.34736,356.99
13542-2307071400--31869-0-9592-2307071930|9592-2307091305--31915-0-16574-2307091500,13542-2307071400--31869-0-9592-2307071930,London Gatwick,LGW,Athens International,ATH,210,2023-07-07T14:00:00,2023-07-07T19:30:00,SKY express,701,9592-2307091305--31915-0-16574-2307091500,Athens International,ATH,London Stansted,STN,235,2023-07-09T13:05:00,2023-07-09T15:00:00,Ryanair,14,Trip.com,False,available,4.06,4.007236,4.562416,4.993264,4.445476,3.21442,553.0
